,Time,Text,Sentiment
173,2019-01-15 23:58:17+00:00,shitmoviefest i saw comb locked at cvs. along soap,"[4.8324133175501816, -3.579627308286043, -10.448609588608946]"
174,2019-01-15 23:58:05+00:00,smells like straight cock this cvs,"[10.766016081463263, 11.866472099041758, -12.162149653991719]"
175,2019-01-15 23:57:37+00:00,yo hate cvs like. dead ass on hold forever. have zero patience,"[26.534253992674213, 32.41966226686811, -12.93412987224049]"
176,2019-01-16 23:59:56+00:00,"carguy well, that’s good question. think the statistics though. if they’re walmart have nothing. if transfer you, yes there’s chance they’ll transfer to cvs mail order hope cvs . but there’s always chance customer say hell to cvs.","[60.26279626449254, 56.92757184322154, -10.225276604816187]"
178,2019-01-16 23:59:06+00:00,they t know a good cv very important,"[9.689931510269336, -3.107436431988774, -12.795827645227156]"
179,2019-01-16 23:59:04+00:00,"creative vic thank so much sharing call out, cv","[22.7177319606737, 36.99088991077742, -12.760536746513338]"
180,2019-01-16 23:58:28+00:00,"lowkey ate chicken nuggets one sitting, think i put on cv","[17.15797264335188, 28.765921607770473, -9.602376315878203]"
181,2019-01-16 23:58:20+00:00,"mmpharmd going have check cv serif font i probably whatever “default” in word calibri, probably","[2.7072505096666832, 24.177572429690102, -9.402719113205222]"
182,2019-01-16 23:57:01+00:00,amo cvs com jeandra kk ️,"[32.39634502929124, 22.240653248972784, -10.586217695145741]"
183,2019-01-16 23:56:30+00:00,cvs please give my medicine,"[10.105890086991462, 8.87090748904005, -10.746885745002338]"
184,2019-01-16 23:56:20+00:00,my goth gf pls — send cv,"[17.49495948015202, -2.3500852676333754, -10.894802075419598]"
185,2019-01-16 23:56:00+00:00,"hey regional artists western ct if are looking a good way get work there boost solo shows your cv, consider applying be accessible arts…","[55.6051700625922, 60.41482070807467, -9.605371507555432]"
186,2019-01-16 23:55:26+00:00,theresa may uploads cv .. theresamay.. tories.. britain,"[10.853768160820547, 10.106310476030757, -11.039268389883592]"
187,2019-01-17 23:59:27+00:00,cvs pulaski stink bad ‍️ whole store,"[40.75783250384761, 32.90159247771631, -10.93911183990916]"
189,2019-01-17 23:59:14+00:00,bora cvs? tedioooo,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
190,2019-01-17 23:59:12+00:00,on hold cvs pharmacy almost minutes second time. hung and tried again. i need another med pneumonia getting better weeks. i don’t want be the hospital again...,"[41.55054593964609, 27.10849920192065, -9.220802192197752]"
191,2019-01-17 23:58:10+00:00,spajw daniswissmiss i appalled english old boy network. schools attended be banned cvs achievement be the only thing matters,"[41.94546339138939, 54.41848629915525, 14.254584935693913]"
192,2019-01-17 23:57:32+00:00,"william goedel i use word press update every months. i make sure date everything, viewers know current things are. i hope use define space the interwebs, well to place to make a “portfolio” my work beyond my cv says.","[79.60652031532474, 66.32860401067508, 3.205028934519575]"
193,2019-01-17 23:55:37+00:00,trootistrootis rorystewartuk you haven’t seen cv,"[-1.6740708115754466, -3.115879313318953, -11.130758588208824]"
194,2019-01-17 23:55:04+00:00,"jordanschachtel we know party doesn’t support troops, all saw obummers administration treated vets the va","[8.766164258118717, -3.73261605638745, -11.44704724856971]"
195,2019-01-17 23:55:04+00:00,"lauren seeking qualified nursery nurses watford, ruislip, chorleywood, kings langley &amp; chalfont. please give call for a chat the roles &amp; submit cv nurseryjobs childcare nurserynurse brightsparkseducation","[32.69439044073384, 40.79317544702609, -9.660967006473797]"
196,2019-01-17 23:54:19+00:00,check january th’s kingfish bay construction updates. progress • cv longfin interior exterior progress • c cobia interior exterior progress • completing hvac trim for c cobia • b sand...,"[77.88183256931644, 94.75439382906875, -8.675915814583433]"
197,2019-01-17 23:53:12+00:00,"smokemonstertwi yeah, still need power supply, jamma harness, buttons, switches, sticks, a cv jamma tv converter vga converter arcade monitor, if you want contained, wood, paint, plexi, t molding. i built one...","[71.83500041271357, 63.52530367088107, -7.489394823536131]"
198,2019-01-18 23:59:02+00:00,"""it really helped with gym training meant i could increase intensities my cardiovascular cv training weights my weight training. would definitely recommend "" debbie, verified customer.","[48.97364014666626, 46.584862080724406, -9.90347533874862]"
200,2019-01-18 23:59:00+00:00,watch coaching victory alum achwpo &amp; huntington prep live action tonight they face against img academy don’t miss opportunity support one cv’s…,"[28.476825404084682, 34.42941102236078, -0.4087890756124466]"
201,2019-01-18 23:58:56+00:00,cvs pledges million community health programs.,"[21.59998067460041, 22.230233607239114, -11.176659796759772]"
202,2019-01-18 23:58:38+00:00,anyone want hang,"[-4.278269189506136, -3.812793876654738, -10.85901487533495]"
203,2019-01-18 23:58:13+00:00,"i at cvs pharmacy cvs extra barberton, oh","[19.950450404710917, 22.407049653474935, -10.366189018759954]"
204,2019-01-18 23:57:01+00:00,"""this fictional character achieved editorship several journals which had sent cv , along membership the conference committees &amp; advisory board"" fjnsoundbite","[18.693135118542305, 38.930966517102334, -10.10890461842095]"
205,2019-01-18 23:56:33+00:00,when getting on?? cv flashy,"[7.376766108735638, 10.552550312978777, -10.76210836160941]"
206,2019-01-18 23:55:50+00:00,"y’all i’m tryna set friends up, if ur human looking a s/o send ur cv i prolly someone u","[28.044294494490646, 21.74540638992076, -9.369053956055524]"
207,2019-01-18 23:55:25+00:00,tennessean are serious people there still believe anything blurts of big pinocchio’s pie hole?,"[5.229132300788909, 9.930404606638646, -11.323519089743613]"
208,2019-01-18 23:55:23+00:00,luzabrilharvk quer cvs mo?,"[10.716043610173955, 10.618061488239416, -11.088218626188134]"
209,2019-01-19 23:59:45+00:00,"iramabbasi a fact, cv different names get different response will get called they dont other option","[43.3315153586906, 37.9659875889342, -8.682438673470699]"
211,2019-01-19 23:59:35+00:00,"the utaus the singer list me currently gahata meiji, kasane teto,keto meri cv act ,namine ritsu,czloid, a more.","[7.522769752888924, 15.945533450554322, -11.408328089383062]"
212,2019-01-19 23:59:28+00:00,cam pleasw talk cvs receipts??,"[20.684254547278453, 20.198351254242404, -10.525063271992416]"
213,2019-01-19 23:59:12+00:00,"drunkrempel vanstonel i think showing stint onn your cv would the kiss death a future a journalist. on second thought, really t matter is future any journalist.","[32.425074177898956, 38.08825994892888, -12.599440105380566]"
214,2019-01-19 23:58:30+00:00,kevinhartreal i saw wednesday i hope see sometime next week s perfect mix comedy drama i hope and bryan get work together again theupside,"[38.65886015761716, 22.331250104849758, -11.227307452636907]"
215,2019-01-19 23:58:30+00:00,xpapi yoo.chasee cvfam coachingvictory north teamcv cvaau getbuckets putinwork cvbasketball north brandywinemiddle school,"[-2.280851842926505, 18.587724859144508, -10.868407910796574]"
216,2019-01-19 23:58:25+00:00,yamaroki comment cv best pote,"[-0.8651847672683328, 6.537093329213976, -12.115046573819065]"
217,2019-01-19 23:58:19+00:00,dannydoes do really think sarri have same leverage? he t a league title the club well in career.... vs conte had a much better cv,"[17.444055509629994, 34.83243175244034, -10.285184021262822]"
218,2019-01-19 23:57:47+00:00,weekendwisdom ‍‍ professional resume linkedin writing service . wisdom motivationalquotes resume resumewriting professionalresume cv jobsearch resumewriter branding…,"[32.83398413283246, 23.873891646659374, -11.113231254100498]"
219,2019-01-19 23:57:06+00:00,cvs x thanks dog,"[11.288215057574526, 7.748885631546816, -12.45880484773349]"
220,2019-01-20 23:58:02+00:00,"congrats cv icehockey middle school players jaxon shanahan, max dutkiewitz alex maguire, presented tonight their all star jerseys cpihl commish kevin white. way go, boys game next wednesday york.","[75.13524860131069, 78.27473372197501, -9.667511071969855]"
222,2019-01-20 23:56:05+00:00,"realdonaldtrump please don’t show aircraft carrier. it turns stomach thinking are a cvn, i served four years on a cv, least i know will never uss trump.","[14.617135946010738, 2.776447589037701, -10.220789178426784]"
223,2019-01-20 23:56:02+00:00,cvs haul jan th th | couponerfrombrooklyn via youtube,"[18.16987157385105, 10.702644940344541, -11.18066138974848]"
224,2019-01-20 23:55:46+00:00,naydbayb mr snicolau lmfaoo dating cv cape cod.... sounds illegal.,"[25.5018725775838, 40.71212917907537, 0.5898829983317952]"
225,2019-01-20 23:54:41+00:00,ecs cs forjobs nif qassimjob jobsbur what the problem his cv want tell us you can write english language .,"[14.808124556385085, 16.33240261328892, -10.100580360604638]"
226,2019-01-20 23:52:59+00:00,official sponsor championradio allkooked by tamika noiles johnson yum yum byzzy byrd casper sus cnotez keyz boston pride favors chantette m. stallworth jennifer stallworth anabella ribeiro gary keith sr. kathy keith star cv,"[71.76960414378514, 101.68772809693662, -12.060114040331584]"
227,2019-01-20 23:52:17+00:00,there an empty box ky men the ground the cvs parking lot i don’t want know the story behind is,"[45.311896544465064, 28.859814161111288, -8.477652731084632]"
228,2019-01-20 23:51:51+00:00,come thru cv thk,"[-2.592792674829643, -2.969344481605925, -11.044473104670796]"
229,2019-01-20 23:51:38+00:00,adorable little llama grass baby i got the post xmas clearance section cvs. someone give a name plis . . . . . . plantsarefriends plantlove plantstagram plantlover…,"[54.53748225873844, 64.29663594464479, 0.3923446777229316]"
230,2019-01-20 23:51:36+00:00,"[dino cv] i a klutz back then. and i reborn student. before goes japan teach tsuna, teached and now, i suitable be don cavallone decimo [ dinobot]","[37.82223538435692, 40.88559635848597, 2.171896954425762]"
231,2019-01-21 23:59:54+00:00,realrangerbob it just cvs the announcement people talking the ranger bob messages .. are great,"[32.51957830899418, 39.264497386839366, -10.417295872257284]"
233,2019-01-21 23:59:48+00:00,some cv like,"[-1.4293851369089634, -2.222467837070497, -11.406153329703265]"
234,2019-01-21 23:59:04+00:00,"maryyxoxoo agh i’ve tried vons, cvs, target nothingggggg","[9.132322529299728, 11.015338430433804, -0.1670101823393928]"
235,2019-01-21 23:58:12+00:00,ohio report finds disturbing reimbursement tactics cvs caremark. behindtherxcurtain brokenmarket,"[42.66677859725571, 13.088814680729364, -11.39534899772459]"
236,2019-01-21 23:57:53+00:00,sales marketing executive required . the role handles marketing sales. we need someone years experience. if know suitable candidate ask email cv to hr kapa oil.com,"[28.242535621165946, 67.04743109804107, 2.199889280258091]"
237,2019-01-21 23:57:12+00:00,"mcfarland shawn uconnthborough looks like cv, sid, badams there too.","[11.134169364149056, 8.904550886074283, -11.055469939546889]"
238,2019-01-21 23:56:55+00:00,shawkyred salahn send cv sherif.eldemshky azadea.com,"[-2.5162104063667234, -3.289795771854559, -11.154176593979932]"
239,2019-01-21 23:56:29+00:00,"we seeking recruit self driven, results oriented &amp; experienced personnel fill the position a logistics executive. for application details, visit send cv recruitment username.co.ke or st jan .","[60.85041013722272, 39.75783385304919, 2.8356272150320194]"
240,2019-01-21 23:56:28+00:00,i wonder many people voted shiki cause know i a cv egu bias either way... y are right,"[2.494442397417065, 9.356827673423169, -10.708095528882495]"
241,2019-01-21 23:55:14+00:00,"ohio report finds disturbing reimbursement tactics cvs caremark used tax payer money paid much high rates pay it paid competition chain pharmacies . if isn’t anticompetitive, is? behindtherxcurtain...","[57.317906249163165, 13.973331249263381, -11.191918967941561]"
242,2019-01-22 23:58:30+00:00,when go cvs,"[7.864811704169807, 9.830065703540853, -10.641787546300556]"
244,2019-01-22 23:58:27+00:00,career quotes epic cv,"[12.197047674340673, 11.911009875105226, -0.24859016933181266]"
245,2019-01-22 23:57:52+00:00,"ninaandtito walgreens at bottom this west front strategies client list. at top aetna. in million deal, cvs health bought aetna november .","[70.540871256362, 75.05711103321003, 3.5781306046312835]"
246,2019-01-22 23:55:43+00:00,"cvs, walmart reach new agreement pharmacy network hedge businessnews energy","[31.192795706340736, 19.65019686140353, -10.901501636761196]"
247,2019-01-22 23:55:23+00:00,"""big business feasts big government, obamacare been bonanza companies have figured exploit it. witness how cvs health dining on ohio’s medicaid expansion.""","[64.72924709241549, 63.96888185220179, 14.409161124561322]"
248,2019-01-22 23:55:19+00:00,"i editing cv like, i such child i started working i could pay college","[5.6043706908343625, 20.109295594528774, -10.749729520211446]"
249,2019-01-22 23:54:09+00:00,"sophiatesfaye katiepavlich anyone shred honor, would disagree. it’s a very important issue within veteran community. wouldn’t agree it would an issue a professional inflates cv/lies resume? certainly calling ? their honesty, integrity ethics. no?","[68.15354316974033, 37.463508718249386, -10.957789796942947]"
250,2019-01-22 23:53:54+00:00,lgomezz cvs got quick......pull lil switcharoo,"[10.099190735917418, 10.027511658440446, -10.869847450392577]"
251,2019-01-22 23:53:32+00:00,ninaandtito next cvs caremark expressscripts?,"[10.056808254591779, 9.60167662022248, -10.848414722286535]"
252,2019-01-22 23:52:15+00:00,life hard...good thing bottle pink hair dye only cvs,"[28.248968875063536, 20.463583226265698, -10.35292615966334]"
253,2019-01-23 23:59:59+00:00,when work a company twentyyears they say meh put cv for job ... we reject thanksguys,"[15.669049291103935, 8.398463881004375, -10.477566121308627]"
255,2019-01-23 23:59:42+00:00,too much money his past injury list long as a cvs receipt,"[17.54509944524155, 19.993392575466117, 1.3053941943487786]"
256,2019-01-23 23:59:08+00:00,juleslamb jennymccarthy maskedsingerfox i knew lance justin joey s a long time since i paid attention the group,"[26.292764488623096, 36.65809363358932, -8.826746780963262]"
257,2019-01-23 23:57:12+00:00,check the new cv templates uploaded week free personal use no sign needed. enjoy,"[37.232825558965466, 33.51505488157311, -10.37371259127255]"
258,2019-01-23 23:56:31+00:00,marc walpole christianjmay couldn’t agree more. when look all applicants’ cvs looked considerably down earth interesting all current slime ball politicos,"[34.81223853123364, 49.271822385955005, -0.935872055239571]"
259,2019-01-23 23:56:25+00:00,i just posted new blog be guided this is what the right cv must look like,"[4.297935836668974, 4.895534151843776, -10.161314774244644]"
260,2019-01-23 23:55:44+00:00,a multiwavelength view a classical t tauri star cv cha via ioppublishing,"[39.26884185673762, 15.410106112156228, -10.299423302866956]"
261,2019-01-23 23:55:43+00:00,charmainespea buddynewman her man debunked and are still parading narrative? are kellyanne conway disguise? trump looking staff. send cv. bb tangela,"[6.895535348818133, -6.167793509702136, -10.628402193223252]"
262,2019-01-23 23:55:38+00:00,this pace used be movie theater back day cvs likely made deal the city they t disturb the existing structure much they took over.,"[69.09586609584456, 52.40270866991828, 14.866841904300529]"
263,2019-01-23 23:55:09+00:00,"owocki upwork getgitcoin gitcoin also help build cv of transparency. on upwork others, is hard attest whether previous work ingenuous top notch.","[25.448846453743275, 17.281765073938985, -10.895745890383083]"
264,2019-01-24 23:59:36+00:00,"the utaus the singer list me currently gahata meiji, kasane teto,keto meri cv act ,namine ritsu,czloid, a more.","[7.522769752888924, 15.945533450554322, -11.408328089383062]"
266,2019-01-24 23:58:49+00:00,bravo cvs some the major cosmetic companies on board.,"[29.66642488798227, 20.000670632647587, -10.11124745220993]"
267,2019-01-24 23:58:48+00:00,way go cvs labeling images the makeup isle altered. get board ultabeauty walgreens mac,"[54.20826900353375, 65.82183532905341, -8.658779845762027]"
268,2019-01-24 23:57:55+00:00,cvspharmacy bravo cvs beautyunaltered,"[10.716043610173955, 10.618061488239416, -11.088218626188134]"
269,2019-01-24 23:56:51+00:00,"can’t remember i needed get cvs, i got back the car find i still know the words system a down’s “chop suey” is nice.","[-9.591464963616428, 6.16140799451, -11.063111763264288]"
270,2019-01-24 23:56:47+00:00,"old ways won’t open new doors.., create digital cv resume curriculumvitae interviews jobseekers innovations job unemployment careertips resumetips future linkedin careersketchbook","[44.38031385368024, 53.69113944611312, 13.476929842043319]"
271,2019-01-24 23:56:22+00:00,shola just add to cv,"[-4.557501148961744, 6.332927717561539, -10.733206095440242]"
272,2019-01-24 23:56:16+00:00,cvs announces of beauty photos not retouched,"[8.820278562328351, 21.614144288150385, -11.190294018183117]"
273,2019-01-24 23:56:15+00:00,"n cv chove mrm, chove nd","[-0.5738548711728051, -1.5328371436506782, -11.604696843593185]"
274,2019-01-24 23:55:57+00:00,"rebeccaballhaus does he, they think safeway, costco, cvs, target, shell, landlord mortgage company say, “don’t worry it pay us when you can take you need now.” it. does. not. work. that. way.","[34.79078518765569, 29.564640227444173, 2.486071862092345]"
275,2019-01-25 23:59:00+00:00,cvs health owned aetna secures vitality re x collateralized reinsurance reinsurance ils catbonds,"[20.74290930238622, 9.523693107412953, -10.697790693999686]"
277,2019-01-25 23:58:54+00:00,claudia maria reposarenpaz shelleycara cliffping lore tesamarylagvaz juliero mipe xristina kampa mainzina alynmon daily russell cv lynj boa noite claudia cute tweety bird thanks. sweet dreams. have blessed night,"[72.47508538451142, 77.89456531640774, -3.2046352709693764]"
278,2019-01-25 23:58:32+00:00,the work never ends it’s getting real... have got cv breakfast tickets?,"[-4.651659059064566, -3.008715706319784, -10.85878034298991]"
279,2019-01-25 23:57:38+00:00,"final girls basketball cv home school , st. catherine . claiborne poston led cvhs . sc jaya powell led scorers . link varsity","[43.742243525070414, 64.11361327498955, 2.0717313390687337]"
280,2019-01-25 23:57:34+00:00,chro briefing walmart/cvs battle shows why amazon coming rx business...,"[32.73946878626032, 33.914033935311345, -10.824375294321584]"
281,2019-01-25 23:57:06+00:00,"pixnews she cool helping,but student isnt child,so have informed parents st used insurance he any let parents take to cvs","[14.462098097630918, 18.336695642228705, -10.495942327972656]"
282,2019-01-25 23:56:28+00:00,the work never ends it’s getting real... have got cv breakfast tickets?,"[-4.651659059064566, -3.008715706319784, -10.85878034298991]"
283,2019-01-25 23:56:16+00:00,"on february, analysts see . eps cvs health corporation cvs","[42.85016424651652, 32.40790926330106, -9.869891858667835]"
284,2019-01-25 23:56:03+00:00,"cvs changing way portray models their beauty images thinning, smoothing. actual photos real people. this helps us better understand how...","[43.25715963808755, 41.45148115139604, -11.875681865768698]"
285,2019-01-25 23:55:34+00:00,"free shopping list spreadsheet make list making easier everyone always asking how i put together shopping list. i love help of out plus, i really love cvs i going share my...","[29.085083314246095, 49.18082874627869, -0.4845977546303146]"
286,2019-01-26 23:59:33+00:00,thank our customers gave us shot modifying cv resumes. first week went well feedback amazing thank for trusting us. keep the word there greatcvagreatimpression. we here to serve iikagengrs impressionablecvs low cost.,"[41.28770685054166, 34.037209351435095, -12.906416397383865]"
288,2019-01-26 23:59:18+00:00,today heard back december cvs it everything emo ass deserves,"[34.15954620557971, 34.133301951792376, 1.3674734507983857]"
289,2019-01-26 23:59:18+00:00,"the difference walgreens cvs that walgreens chronically understaffed, cvs always an extra worker two ready offer ""help"" you t look upstanding enough shop cvs","[83.45122841361037, 84.04016335484475, -7.405367348797014]"
290,2019-01-26 23:58:50+00:00,cv at the buzzer,"[-3.1246837915013392, -2.0677635431038657, -11.098478780999427]"
291,2019-01-26 23:58:27+00:00,cv sinks three buzzer uconn ends the half points . percent shooting. wichita? points . percent shooting,"[39.6341210856561, 53.33360124353324, -9.484889536996278]"
292,2019-01-26 23:57:21+00:00,claudia maria reposarenpaz cliffping lynj biela shelleycara tesamarylagvaz juliero mipe xristina kampa mainzina alynmon daily russell cv que tengamos un rico descanso good night,"[44.79206454103312, 40.66863872261129, -10.881942303690266]"
293,2019-01-26 23:55:55+00:00,"dream job me şükrü saracoğlu. i don’t many people share mouth watering skills the moment. but, i can, least, make one section a side a stadium happy, i make self happy. resumé cv ?","[65.01425525882813, 67.77565506667231, -12.093463850960703]"
294,2019-01-26 23:55:42+00:00,"daniel, new york style pizza expert the bronx gives fuerte’s pizza parkway plaza new yorker’s approval. fuerte’s pizza donated &amp; served cajonvalleyusd ss today their cvworldofwork explorer program experience. enjoy slice soon cv explorer","[12.878169850271338, 101.69511531638263, -0.31631524959085766]"
295,2019-01-26 23:55:13+00:00,media coverage ? the media employees altogether their ceios the illuminati banksters work shall denied cvs ir credibility the clan falls down.,"[72.81387337255835, 65.85755349219683, 2.6058262316381757]"
296,2019-01-26 23:54:35+00:00,cv feeing it. uconn,"[-0.9614794081720988, -1.283079649916877, -11.534056189586686]"
297,2019-01-27 23:59:28+00:00,cvs gillette venus razors matchup,"[34.475786570971074, 24.320094790652618, 1.1864943559575067]"
299,2019-01-27 23:59:02+00:00,are ready dive a career change san francisco? you live dream executive job career coach recruitment jobsearchtips jobsearch outplacement cv interview sanfrancisco,"[39.9435182656702, 15.450841534502374, -9.80537355412848]"
300,2019-01-27 23:59:01+00:00,are ready dive a career change san francisco? you live dream executive job career coach recruitment jobsearchtips jobsearch outplacement cv interview sanfrancisco,"[39.9435182656702, 15.450841534502374, -9.80537355412848]"
301,2019-01-27 23:58:54+00:00,"much like automated cvs reminders tedcruz it’s time refill valtrex prescription, shameful business like clockwork","[24.12512717446752, 43.47861610621607, 1.0020344656570828]"
302,2019-01-27 23:58:38+00:00,i added video a youtube playlist behringer neutron / korg sq cv/gate tutorial,"[15.249026319875451, 17.759491142133697, -10.603444666382885]"
303,2019-01-27 23:56:58+00:00,still slightly confused the wake call i got which chapstick someone buy cvs there so many kinds..,"[23.065046079813417, 27.76746906397031, -9.369589172359454]"
304,2019-01-27 23:56:10+00:00,"cdmblogs behringer this some great cv points the sequencer tempo, hold, start, reset etc. also ratcheting, accent &amp; gate length per step","[42.265425473888484, 38.72673067947404, -10.523609381358625]"
305,2019-01-27 23:55:30+00:00,pitt offers week summer intensive language program polish...,"[18.001371490420706, 18.03856070105645, -10.386996229768634]"
306,2019-01-27 23:53:59+00:00,cv palmerreport you correct. i get confused ‍️,"[19.004387780478567, 10.38151262947116, -10.87906339476158]"
307,2019-01-27 23:53:40+00:00,samuelthesuperb boundarybreak alphaomegasin re never remade. they’ll and probably cv. i’d love survival horror re though,"[-2.912917929132564, -4.5273167540091706, -12.10721573276674]"
308,2019-01-28 23:59:26+00:00,cheap cvs brand razor isnt cutting,"[21.153306761001907, 22.08878570309904, -11.354679309698128]"
310,2019-01-28 23:59:20+00:00,cvs thank you for having my back with the organic lady products,"[23.40352108010696, 34.489359334567695, -11.552059099307115]"
311,2019-01-28 23:57:46+00:00,i wanna go cvs spend random stuff i don’t need.,"[17.923974776101918, 19.633466095573887, -10.302486648619208]"
312,2019-01-28 23:56:42+00:00,reposarenpaz lore claudia maria lynj biela cliffping shelleycara tesamarylagvaz juliero mipe xristina kampa mainzina alynmon daily russell cv so sweet...,"[43.7375922692426, 43.82737523417457, -10.147815365806913]"
313,2019-01-28 23:55:22+00:00,two people talking/arguing front me line cvs. they’re talking each other. it’s hysterical. best part. it’s language i can’t readily identify. body language everything tho.,"[38.44624289699609, 38.17052146101652, -10.240643227706798]"
314,2019-01-28 23:54:57+00:00,"achan [ ] cv over again ""the idolmaster"" ~ listeners anime anison","[19.51201835867378, 31.487357223709047, -10.499756198396312]"
315,2019-01-28 23:52:56+00:00,"let make soccer specialized cv registered seconds. multi language support, change easy.easy print pdf data wicsenet soccer recruit tryout test clubsearch curriculumvitae challenge","[98.28457926358173, 86.35553589917826, 4.14948727311392]"
316,2019-01-28 23:52:48+00:00,am i screwed making money cvs jimcramer likes it? long cvs,"[28.74203278669781, 24.5975026031319, -12.720017498635428]"
317,2019-01-28 23:52:04+00:00,"forgot sneakers lifted weights wearing doc martins, solidifying role the gay person this gym","[4.802457320608316, 17.219381624596522, -10.9392637272936]"
318,2019-01-28 23:51:37+00:00,"[dino cv] i voiced kenta kamakiri, kenn episode onwards. have heard voice? [ dinobot]","[-1.915334758552855, 7.704044839418813, -11.485933596321033]"
319,2019-01-29 23:59:37+00:00,"the utaus the singer list me currently gahata meiji, kasane teto,keto meri cv act ,namine ritsu,czloid, a more.","[7.522769752888924, 15.945533450554322, -11.408328089383062]"
321,2019-01-29 23:59:35+00:00,cvs ″x″ photo canvas free store pickup,"[19.44049642524704, 27.708090887619235, -10.46824514406903]"
322,2019-01-29 23:59:17+00:00,flyosity we must close the point having facebook your cv not recommendation.,"[4.322303673968006, -3.6234156344860584, -10.742603659566292]"
323,2019-01-29 23:58:55+00:00,"achan [ ] cv over again ""the idolmaster"" ~ listeners anime anison","[19.51201835867378, 31.487357223709047, -10.499756198396312]"
324,2019-01-29 23:58:21+00:00,"chuckwilsonla hi chuck, commitment health includes environmental health well. in , gave customers option receive receipts &amp; coupons via email. a team member opt in your next visit cvs you sign using cvs pharmacy app.","[126.01101377433184, 114.93677313852969, -6.567614474358706]"
325,2019-01-29 23:58:08+00:00,"don’t just buy toothpaste cvs, walgreens. get your dental care stores","[8.03630703076215, 8.729242110274306, -10.855026939265962]"
326,2019-01-29 23:58:01+00:00,"i know lil wayne recently dropped ""tha carter v"" that carteriv still go hard c c civ cv","[28.11242959296405, 32.76775156714244, -11.450178353808852]"
327,2019-01-29 23:57:52+00:00,roland sh philip rees cv midi converter £ call the post…,"[9.62454891817234, 10.429349536627363, 0.43603812798472674]"
328,2019-01-29 23:57:34+00:00,we currently planning diary. to graduates seeking representation please send cvs showcase information office northartistmanagement.com we look forward hearing you,"[72.95977950339498, 57.73490313452501, -8.289095071687015]"
329,2019-01-29 23:56:56+00:00,cvs failure.,"[10.716043610173955, 10.618061488239416, -11.088218626188134]"
330,2019-01-30 23:59:37+00:00,i actually drawing myself once. i used for a cv people think i cute. art digitalart characterdesign,"[7.071571170054757, 7.781524888191072, -1.9297954818908352]"
332,2019-01-30 23:58:32+00:00,"recall infant ibuprofen sold walmart, cvs expanded dosage concerns","[55.14448707840989, 44.98879529809143, -9.555372634834683]"
333,2019-01-30 23:58:27+00:00,"recall infant ibuprofen sold walmart, cvs expanded dosage concerns via foxnow","[64.13398680091227, 43.920585362209906, -9.217689546927552]"
334,2019-01-30 23:58:11+00:00,deforestation creates cvs receipts,"[10.716043610173955, 10.618061488239416, -11.088218626188134]"
335,2019-01-30 23:57:57+00:00,"drninamreich lmuexp how type slanderous lies? shapiro never uttered endorsed hate speech any form. and is linked any hate group. however, tweet is clearly hate speech. suggest you update cv, hopefully you’ll need it.","[58.320791538034804, 51.61007605787371, -0.7259918938790264]"
336,2019-01-30 23:57:27+00:00,"got new phone today my first received message the automated cvs bot asks you want refill prescriptions...i’ve picked cough syrup the last year them, do keep asking? cuz i sippinonsumsizzurp","[55.2524395940898, 28.491182874734832, -7.6756768252976]"
337,2019-01-30 23:57:15+00:00,banco de cvs job details,"[21.337616410132917, 29.722993908161495, -10.58765287545242]"
338,2019-01-30 23:57:04+00:00,"recall infant ibuprofen sold walmart, cvs expanded dosage concerns via foxnow","[64.13398680091227, 43.920585362209906, -9.217689546927552]"
339,2019-01-30 23:56:23+00:00,we recruit across emea the us didn’t know? apply a cv nick jgarecruitment.com visit,"[29.442394400904906, 28.748808996915784, -9.894279119907338]"
340,2019-01-30 23:56:00+00:00,"recall infant ibuprofen sold walmart, cvs expanded dosage concerns | fox kansas city wdaf tv","[75.82354519337956, 77.16448924358485, -8.357195925334366]"
341,2019-01-31 23:59:46+00:00,"more infant liquid ibuprofen sold cvs, walmart recalled safety worries","[43.43230269084159, 21.59943077843794, 0.5270736388001396]"
343,2019-01-31 23:59:16+00:00,vanonselenp this bloke a lawyer a insignificant cv. so is idiot? the journalist media empire published sorts headlines angus the party rides the back this empire deceive australians. had enough mate. never,"[82.76111880813399, 56.20978922948163, 3.4200899889105614]"
344,2019-01-31 23:58:06+00:00,"at , s bryce mckenzie vs. jacob lucas cv, gets first period fall. now .","[30.582738017653373, 52.071075300470156, -9.641666120529706]"
345,2019-01-31 23:57:38+00:00,fishball eugenegu realdonaldtrump the state police at cvs today. operation rubber lockdown in full force.,"[40.0041428324646, 33.01137412650796, -9.479426334914223]"
346,2019-01-31 23:57:34+00:00,"utilization management nurse consultant – aetna inc. – el paso position summary. this position with american health holding aetna, cvs health company. the um nurse utilizes clinical skills coordinate, document, communicate all… neuvoo el paso","[166.2049909444649, 96.64818609861501, -8.693733715172172]"
347,2019-01-31 23:55:50+00:00,bear after hours cls nvtr epay klic se doc vedl arql mik slm amzn flr akob qtt fbhs pbr abc atsg ci fbp hun lb asrt abbv emn ehic cvs cah spx ndx spy qqq dia rua iwm,"[42.81234342710301, 55.24445819972391, 1.4439307002534036]"
348,2019-01-31 23:55:25+00:00,cv responds make thirty seconds later.,"[19.80600144863404, 18.962948643163227, -10.551329655423956]"
